-2.076923 0.692308
-2.075378 0.691331
-2.073833 0.690355
-2.072287 0.689380
-2.070741 0.688404
-2.069194 0.687428
-2.067646 0.686453
-2.066098 0.685478
-2.064549 0.684503
-2.063000 0.683528
-2.061450 0.682554
-2.059900 0.681579
-2.058349 0.680605
-2.056797 0.679631
-2.055245 0.678657
-2.053692 0.677684
-2.052138 0.676710
-2.050584 0.675737
-2.049030 0.674764
-2.047474 0.673791
-2.045919 0.672819
-2.044362 0.671846
-2.042805 0.670874
-2.041247 0.669902
-2.039689 0.668930
-2.038130 0.667959
-2.036571 0.666987
-2.035011 0.666016
-2.033450 0.665045
-2.031889 0.664074
-2.030327 0.663104
-2.028765 0.662133
-2.027202 0.661163
-2.025638 0.660193
-2.024074 0.659223
-2.022509 0.658253
-2.020944 0.657284
-2.019377 0.656315
-2.017811 0.655346
-2.016243 0.654377
-2.014676 0.653408
-2.013107 0.652440
-2.011538 0.651472
-2.009968 0.650504
-2.008398 0.649536
-2.006827 0.648568
-2.005255 0.647601
-2.003683 0.646634
-2.002110 0.645667
-2.000536 0.644700
-1.998962 0.643734
-1.997388 0.642767
-1.995812 0.641801
-1.994236 0.640835
-1.992660 0.639870
-1.991082 0.638904
-1.989505 0.637939
-1.987926 0.636974
-1.986347 0.636009
-1.984767 0.635045
-1.983187 0.634080
-1.981606 0.633116
-1.980024 0.632152
-1.978442 0.631188
-1.976859 0.630225
-1.975275 0.629261
-1.973691 0.628298
-1.972106 0.627336
-1.970521 0.626373
-1.968935 0.625411
-1.967348 0.624448
-1.965761 0.623486
-1.964172 0.622525
-1.962584 0.621563
-1.960994 0.620602
-1.959404 0.619641
-1.957814 0.618680
-1.956223 0.617719
-1.954631 0.616759
-1.953038 0.615799
-1.951445 0.614839
-1.949851 0.613879
-1.948256 0.612920
-1.946661 0.611960
-1.945065 0.611001
-1.943469 0.610043
-1.941872 0.609084
-1.940274 0.608126
-1.938676 0.607168
-1.937076 0.606210
-1.935477 0.605252
-1.933876 0.604295
-1.932275 0.603338
-1.930673 0.602381
-1.929071 0.601424
-1.927468 0.600468
-1.925864 0.599511
-1.924259 0.598555
-1.922654 0.597600
-1.921049 0.596644
-1.919442 0.595689
-1.917835 0.594734
-1.916227 0.593779
-1.914619 0.592825
-1.913010 0.591870
-1.911400 0.590916
-1.909789 0.589963
-1.908178 0.589009
-1.906566 0.588056
-1.904954 0.587103
-1.903340 0.586150
-1.901726 0.585197
-1.900112 0.584245
-1.898497 0.583293
-1.896881 0.582341
-1.895264 0.581389
-1.893647 0.580438
-1.892029 0.579487
-1.890410 0.578536
-1.888791 0.577586
-1.887170 0.576635
-1.885550 0.575685
-1.883928 0.574736
-1.882306 0.573786
-1.880683 0.572837
-1.879060 0.571888
-1.877435 0.570939
-1.875810 0.569990
-1.874185 0.569042
-1.872558 0.568094
-1.870931 0.567146
-1.869303 0.566199
-1.867675 0.565252
-1.866046 0.564305
-1.864416 0.563358
-1.862785 0.562412
-1.861154 0.561465
-1.859522 0.560520
-1.857889 0.559574
-1.856256 0.558629
-1.854622 0.557683
-1.852987 0.556739
-1.851351 0.555794
-1.849715 0.554850
-1.848078 0.553906
-1.846440 0.552962
-1.844802 0.552018
-1.843162 0.551075
-1.841522 0.550132
-1.839882 0.549190
-1.838241 0.548247
-1.836598 0.547305
-1.834956 0.546363
-1.833312 0.545422
-1.831668 0.544480
-1.830023 0.543539
-1.828377 0.542599
-1.826731 0.541658
-1.825083 0.540718
-1.823436 0.539778
-1.821787 0.538838
-1.820137 0.537899
-1.818487 0.536960
-1.816836 0.536021
-1.815185 0.535083
-1.813533 0.534144
-1.811879 0.533207
-1.810226 0.532269
-1.808571 0.531332
-1.806916 0.530395
-1.805260 0.529458
-1.803603 0.528521
-1.801945 0.527585
-1.800287 0.526649
-1.798628 0.525714
-1.796968 0.524778
-1.795307 0.523843
-1.793646 0.522908
-1.791984 0.521974
-1.790321 0.521040
-1.788657 0.520106
-1.786993 0.519173
-1.785328 0.518239
-1.783662 0.517306
-1.781995 0.516374
-1.780328 0.515441
-1.778660 0.514509
-1.776991 0.513577
-1.775321 0.512646
-1.773651 0.511715
-1.771979 0.510784
-1.770307 0.509854
-1.768634 0.508923
-1.766961 0.507993
-1.765286 0.507064
-1.763611 0.506134
-1.761935 0.505205
-1.760259 0.504277
-1.758581 0.503348
-1.756903 0.502420
-1.755224 0.501493
-1.753544 0.500565
-1.751863 0.499638
-1.750182 0.498711
-1.748500 0.497785
-1.746817 0.496858
-1.745133 0.495933
-1.743449 0.495007
-1.741763 0.494082
-1.740077 0.493157
-1.738390 0.492232
-1.736702 0.491308
-1.735014 0.490384
-1.733324 0.489460
-1.731634 0.488537
-1.729943 0.487614
-1.728252 0.486692
-1.726559 0.485769
-1.724866 0.484847
-1.723172 0.483926
-1.721477 0.483004
-1.719781 0.482083
-1.718084 0.481163
-1.716387 0.480242
-1.714689 0.479322
-1.712990 0.478402
-1.711290 0.477483
-1.709589 0.476564
-1.707888 0.475645
-1.706185 0.474727
-1.704482 0.473809
-1.702778 0.472891
-1.701073 0.471974
-1.699368 0.471057
-1.697661 0.470141
-1.695954 0.469224
-1.694246 0.468308
-1.692537 0.467393
-1.690828 0.466477
-1.689117 0.465562
-1.687406 0.464648
-1.685693 0.463734
-1.683980 0.462820
-1.682266 0.461906
-1.680552 0.460993
-1.678836 0.460080
-1.677120 0.459168
-1.675402 0.458256
-1.673684 0.457344
-1.671965 0.456433
-1.670245 0.455521
-1.668525 0.454611
-1.666803 0.453700
-1.665081 0.452790
-1.663358 0.451881
-1.661634 0.450972
-1.659909 0.450063
-1.658183 0.449154
-1.656456 0.448246
-1.654729 0.447338
-1.653000 0.446431
-1.651271 0.445524
-1.649541 0.444617
-1.647810 0.443711
-1.646078 0.442805
-1.644346 0.441899
-1.642612 0.440994
-1.640878 0.440089
-1.639142 0.439185
-1.637406 0.438280
-1.635669 0.437377
-1.633931 0.436473
-1.632192 0.435570
-1.630453 0.434668
-1.628712 0.433766
-1.626971 0.432864
-1.625228 0.431962
-1.623485 0.431061
-1.621741 0.430161
-1.619996 0.429260
-1.618250 0.428360
-1.616503 0.427461
-1.614756 0.426562
-1.613007 0.425663
-1.611258 0.424765
-1.609507 0.423867
-1.607756 0.422969
-1.606004 0.422072
-1.604251 0.421175
-1.602497 0.420279
-1.600742 0.419383
-1.598986 0.418487
-1.597230 0.417592
-1.595472 0.416697
-1.593714 0.415803
-1.591954 0.414909
-1.590194 0.414015
-1.588433 0.413122
-1.586671 0.412229
-1.584908 0.411337
-1.583144 0.410445
-1.581379 0.409553
-1.579613 0.408662
-1.577846 0.407771
-1.576079 0.406881
-1.574310 0.405991
-1.572541 0.405101
-1.570770 0.404212
-1.568999 0.403324
-1.567227 0.402435
-1.565453 0.401548
-1.563679 0.400660
-1.561904 0.399773
-1.560128 0.398886
-1.558351 0.398000
-1.556573 0.397115
-1.554794 0.396229
-1.553014 0.395344
-1.551234 0.394460
-1.549452 0.393576
-1.547669 0.392692
-1.545886 0.391809
-1.544101 0.390926
-1.542316 0.390044
-1.540529 0.389162
-1.538742 0.388281
-1.536954 0.387400
-1.535164 0.386519
-1.533374 0.385639
-1.531583 0.384759
-1.529791 0.383880
-1.527997 0.383001
-1.526203 0.382123
-1.524408 0.381245
-1.522612 0.380367
-1.520815 0.379490
-1.519017 0.378614
-1.517218 0.377738
-1.515418 0.376862
-1.513617 0.375987
-1.511815 0.375112
-1.510012 0.374238
-1.508208 0.373364
-1.506403 0.372490
-1.504598 0.371617
-1.502791 0.370745
-1.500983 0.369873
-1.499174 0.369001
-1.497364 0.368130
-1.495553 0.367260
-1.493741 0.366389
-1.491929 0.365520
-1.490115 0.364650
-1.488300 0.363782
-1.486484 0.362913
-1.484667 0.362046
-1.482850 0.361178
-1.481031 0.360311
-1.479211 0.359445
-1.477390 0.358579
-1.475568 0.357713
-1.473745 0.356848
-1.471921 0.355984
-1.470096 0.355120
-1.468270 0.354256
-1.466443 0.353393
-1.464615 0.352531
-1.462786 0.351669
-1.460956 0.350807
-1.459125 0.349946
-1.457293 0.349085
-1.455460 0.348225
-1.453626 0.347366
-1.451791 0.346507
-1.449955 0.345648
-1.448117 0.344790
-1.446279 0.343932
-1.444440 0.343075
-1.442599 0.342218
-1.440758 0.341362
-1.438915 0.340507
-1.437072 0.339652
-1.435227 0.338797
-1.433382 0.337943
-1.431535 0.337089
-1.429687 0.336236
-1.427838 0.335384
-1.425989 0.334532
-1.424138 0.333680
-1.422286 0.332829
-1.420433 0.331979
-1.418579 0.331129
-1.416723 0.330279
-1.414867 0.329430
-1.413010 0.328582
-1.411151 0.327734
-1.409292 0.326886
-1.407431 0.326040
-1.405570 0.325193
-1.403707 0.324348
-1.401843 0.323502
-1.399978 0.322658
-1.398113 0.321813
-1.396245 0.320970
-1.394377 0.320127
-1.392508 0.319284
-1.390638 0.318442
-1.388766 0.317601
-1.386894 0.316760
-1.385020 0.315919
-1.383146 0.315080
-1.381270 0.314240
-1.379393 0.313401
-1.377515 0.312563
-1.375636 0.311726
-1.373756 0.310889
-1.371874 0.310052
-1.369992 0.309216
-1.368108 0.308381
-1.366224 0.307546
-1.364338 0.306712
-1.362451 0.305878
-1.360563 0.305045
-1.358674 0.304212
-1.356783 0.303380
-1.354892 0.302549
-1.352999 0.301718
-1.351106 0.300888
-1.349211 0.300058
-1.347315 0.299229
-1.345418 0.298400
-1.343520 0.297572
-1.341620 0.296745
-1.339720 0.295918
-1.337818 0.295092
-1.335915 0.294266
-1.334011 0.293441
-1.332106 0.292616
-1.330200 0.291792
-1.328293 0.290969
-1.326384 0.290146
-1.324474 0.289324
-1.322563 0.288503
-1.320651 0.287682
-1.318738 0.286862
-1.316824 0.286042
-1.314908 0.285223
-1.312991 0.284404
-1.311074 0.283586
-1.309154 0.282769
-1.307234 0.281952
-1.305313 0.281136
-1.303390 0.280321
-1.301466 0.279506
-1.299541 0.278692
-1.297615 0.277878
-1.295688 0.277065
-1.293759 0.276253
-1.291830 0.275441
-1.289899 0.274630
-1.287967 0.273820
-1.286033 0.273010
-1.284099 0.272201
-1.282163 0.271392
-1.280226 0.270584
-1.278288 0.269777
-1.276349 0.268970
-1.274408 0.268164
-1.272466 0.267359
-1.270523 0.266554
-1.268579 0.265750
-1.266634 0.264946
-1.264687 0.264144
-1.262739 0.263341
-1.260790 0.262540
-1.258840 0.261739
-1.256888 0.260939
-1.254936 0.260139
-1.252982 0.259340
-1.251026 0.258542
-1.249070 0.257745
-1.247112 0.256948
-1.245153 0.256151
-1.243193 0.255356
-1.241232 0.254561
-1.239269 0.253767
-1.237305 0.252973
-1.235340 0.252180
-1.233373 0.251388
-1.231406 0.250597
-1.229437 0.249806
-1.227467 0.249016
-1.225495 0.248226
-1.223522 0.247437
